num	请观看视频并简单描述这段视频里的所有声音	你听见了什么声音	你会怎么描述这些声音	这些声音是什么物体/人发出的	这是在什么场景发出的声音	duration	filename	samplerate
3399	走廊，有人说话，后期配乐	人声，后期配乐	说话的声音，后期配乐	家属	走廊里，把病人推出手术室	10.345555555555556	hospital_3707/03399.wav	44100
3399	有人在说话，背景旁白	人声，旁白声	人说话的声音，旁白的声音	说话的声音由人发出，旁白声由主持人发出	医院里主持人介绍病人手术成功	10.345555555555556	hospital_3707/03399.wav	44100
3400	医院大厅有很多人，一位医生在说话，有人声，背景音乐声和背景人声，嘈杂声	人声，背景音乐声和背景人声，嘈杂声	医生说话的声音，背景音乐声和背景人声，周围的嘈杂声	人声由医生发出，背景音乐声和背景人声由电脑发出，嘈杂声由周围的人发出	很多病人在医院大厅，一名医生在说话	10.188820861678003	hospital_3707/03400.wav	44100
3400	办公室，医生说话声，后期配乐	人声，后期配乐	说话的声音，后期配乐	医生，后期配乐	办公室，医生在讲解	10.188820861678003	hospital_3707/03400.wav	44100
3400	有人在说话，后期操作声，背景旁白	人的对话声，后期操作声，旁白声	人声，后期操作声，旁白声	对话声由人发出，后期操作声由电脑发出，旁白声由主持人发出	医院里主持人介绍病人病情，医生讲解病情	10.188820861678003	hospital_3707/03400.wav	44100
3401	医生在说话，有人声，背景音乐声，背景人声和电动车的声音	人声，背景音乐声，背景人声和电动车的声音	医生说话的声音，背景音乐声，背景人声，电动车的声音	人声由医生发出，背景音乐声和背景人声由电脑发出，电动车的声音由电脑发出	一名医生坐在办公室内在说话	10.371678004535148	hospital_3707/03401.wav	44100
3401	办公室，医生说话声，后期配乐	人声，后期配乐	说话的声音，后期配乐	医生，后期配乐	办公室，医生在讲解	10.371678004535148	hospital_3707/03401.wav	44100
3401	有人在说话，后期操作声，背景旁白	人的对话声，后期操作声，旁白声	人声，后期操作声，旁白声	对话声由人发出，后期操作声由电脑发出，旁白声由主持人发出	医院里医生讲解治疗原理	10.371678004535148	hospital_3707/03401.wav	44100
3402	一群人在家里吃饭，有人声，背景音乐声，背景人声	人声，背景音乐声，背景人声	家人说话的声音，背景音乐声和背景人声	人声由家人发出，背景音乐声和背景人声由电脑发出	一群人坐在家里吃饭	10.502290249433107	hospital_3707/03402.wav	44100
3402	家里，有人说话，后期配乐	人声，后期配乐	说话的声音，后期配乐	小孩，后期配乐	家里再弄吃的	10.502290249433107	hospital_3707/03402.wav	44100
3402	背景旁白后期操作声	旁白声，后期操作声	旁白的声音，后期操作声	旁白声由主持人发出，后期操作声由电脑发出	病人家里，主持人介绍病人家庭条件	10.502290249433107	hospital_3707/03402.wav	44100
3403	一群人在家里吃饭，有人声，背景音乐声	人声，背景音乐声	一位女士说话的声音，背景音乐声	人声由一位女士发出，背景音乐声由电脑发出	一群人坐在家里吃饭，一位女士在说话	10.450045351473923	hospital_3707/03403.wav	44100
3403	房间里，有人在说话，后期配乐	人声，后期配乐	说话声，后期配乐	病人，后期配乐	家里，病人吃饭的时候在说话	10.450045351473923	hospital_3707/03403.wav	44100
3403	有人在说话	人声	人说话的声音	对话声由人发出	病人家里，病人家属介绍手术资金不足的情况	10.450045351473923	hospital_3707/03403.wav	44100
3404	一群人在家里吃饭，有人声，哭声，背景音乐声	人声，哭声，背景音乐声	一位女士说话的声音和她的哭声，背景音乐声	人声和哭声由一位女士发出，背景音乐声由电脑发出	一群人在家里吃饭，一位女士一边哭泣一边说话	10.293310657596374	hospital_3707/03404.wav	44100
3404	房间里，有病人家属在哭，后期配乐	人声，后期配乐	哭泣的声音，后期配乐	患者家属	家里，病人家属在哭泣	10.293310657596374	hospital_3707/03404.wav	44100
3404	有人在说话，后期操作声	人的对话声，后期操作声	人声，后期操作声	对话声由人发出，后期操作声由电脑发出	病人家里，病人家属介绍自己无奈的心情	10.293310657596374	hospital_3707/03404.wav	44100
3405	一位女士抱着小孩坐在病床上跟旁边的人说话，有人声，背景音乐声，背景人声和推动病床的声音	人声，背景音乐声，背景人声和推动病床的声音	一位女士讲话的声音，背景音乐声，背景人声，医生推动病床的声音	人声由一位女士发出，背景音乐声和背景人声由电脑发出，推动病床的声音由医生推动病床发出	一位女士抱着小孩坐在病床上跟旁边的人说话，医生推着病床在走廊中走	10.528412698412698	hospital_3707/03405.wav	44100
3405	病房里，有人在说话，后期配乐，推病床的声音	人声，后期配乐，推病床的声音	说话的声音，后期配乐，推病床的声音	病房里的人，病床	病房里，病人家属在说话	10.528412698412698	hospital_3707/03405.wav	44100
3405	有人在说话，背景旁白	人声，旁白声	人说话的声音，旁白的声音	说话的声音由人发出，旁白声由主持人发出	医院里主持人介绍手术意义	10.528412698412698	hospital_3707/03405.wav	44100
3406	一个小孩在躺着，然后一群医生在给他做手术，有背景音乐声，背景人声	背景音乐声，背景人声	背景音乐声和背景人声	由电脑发出	一个小孩躺在床上，然后一群医生为他做手术	10.188820861678003	hospital_3707/03406.wav	44100
3406	手术室，仪器的滴滴声，后期配乐	仪器滴滴的声音，后期配乐	仪器滴滴的声音，后期配乐	仪器	手术室，医生在给儿童进行手术	10.188820861678003	hospital_3707/03406.wav	44100
3406	背景旁白后期操作声	旁白声，后期操作声	旁白的声音，后期操作声	旁白声由主持人发出，后期操作声由电脑发出	医院里主持人介绍手术	10.188820861678003	hospital_3707/03406.wav	44100
3407	医生在为小孩做手术，有背景音乐声，背景人声和仪器声	背景音乐声，背景人声和仪器声	背景音乐声，背景人声和医院的仪器声	有电脑和医院的仪器发出	医生在为一个小孩做手术	10.345555555555556	hospital_3707/03407.wav	44100
3407	手术室，仪器的声音，后期配乐	仪器的声音，后期配乐	仪器的声音，后期配乐	仪器，后期配乐	手术室，医生在给儿童进行手术	10.345555555555556	hospital_3707/03407.wav	44100
3407	背景旁白后期操作声	旁白声，后期操作声	旁白的声音，后期操作声	旁白声由主持人发出，后期操作声由电脑发出	医院里，主持人介绍手术对病人的意义	10.345555555555556	hospital_3707/03407.wav	44100
3408	医生在办公室里说话，然后切换到手术现场，有人声，手机铃声，背景音乐声，背景人声	人声，手机铃声，背景音乐声，背景人声	医生说话的声音，手机铃声，背景音乐声，背景人声	人声由医生发出，手机铃声由手机发出，背景音乐声和背景人声由电脑发出	一名医生坐在办公室内在说话，然后切换场景到医生为病人做手术的地方	10.659024943310657	hospital_3707/03408.wav	44100
3408	办公室，有医生在说话，有手机QQ消息提示音，后期配乐	人声，后期配乐，QQ消息提示音	说话的声音，手机QQ消息提示音，后期配乐	医生，后期配乐，手机	办公室，医生在讲解	10.659024943310657	hospital_3707/03408.wav	44100
3408	有人在说话，背景旁白，后期操作声	人声，旁白声，后期操作声	人说话的声音，旁白的声音，后期操作声	说话的声音由人发出，旁白声由主持人发出，后期操作声由电脑发出	医院里医生介绍手术意义，主持人介绍手术方式	10.659024943310657	hospital_3707/03408.wav	44100
3409	医生在为孩子做手术，家人在外等候，有人声，仪器声，背景音乐声	人声，仪器声，背景音乐声	家属说话的声音，医院的仪器声，背景音乐声	人声由家属发出，仪器声由医院仪器发出，背景音乐声由电脑发出	医生在手术室为孩子做手术，家属在外面等待	10.528412698412698	hospital_3707/03409.wav	44100
3409	手术室，仪器的滴滴声，有人说话	人声，仪器滴滴的声音	仪器的声音，说话声	医生，家属，仪器	手术室，医生在给儿童进行手术	10.528412698412698	hospital_3707/03409.wav	44100
3409	有人在说话，医疗仪器声	人声，仪器声	人说话的声音，仪器发出的声音	对话声由人发出，仪器声由医疗仪器发出	手术室内病人正在接受手术，病人家属介绍对手术的期望	10.528412698412698	hospital_3707/03409.wav	44100
3410	病人躺在病床上说话，有人声，仪器声，后期操作声	人声，仪器声，后期操作声	病人说话的声音，医院的仪器声，后期操作声	人声由病人发出，仪器声由医院仪器发出，后期操作声由电脑发出	一名病人躺在病床上说话	10.371678004535148	hospital_3707/03410.wav	44100
3410	手术室，有人在说话	人声	说话的声音	病人	病人手术前的采访	10.371678004535148	hospital_3707/03410.wav	44100
3410	有人在说话，后期操作声	人的对话声，后期操作声	人声，后期操作声	对话声由人发出，后期操作声由电脑发出	手术室里病人介绍对手术的期望 	10.371678004535148	hospital_3707/03410.wav	44100
3411	医生在为病人做检查，有对话声，嘈杂声	对话声，嘈杂声	医生的对话声，周围的嘈杂声	对话声由医生发出，嘈杂声由周围的环境发出	领命医生为躺在病床上的病人做检查，并讲明病人的身体状况	10.423922902494331	hospital_3707/03411.wav	44100
3411	检测室，有人在说话	人声	说话的声音	医生	检测室，医生的病人情况进行分析	10.423922902494331	hospital_3707/03411.wav	44100
3411	有人在说话	人声	人说话的声音	对话声由人发出	手术室里医生和病人交流情况	10.423922902494331	hospital_3707/03411.wav	44100
